010185,Bucuresti,Bucuresti,Bulevard,Schitul Magureanu nr. 55-T,1726,P15,0,DA,BUH
010186,Bucuresti,Bucuresti,Bulevard,Schitul Magureanu nr. 10-T,1726,P15,0,DA,BUH
010187,Bucuresti,Bucuresti,Strada,"Stahi D. Constantin, pictor nr. 1-T",1726,P15,0,DA,BUH
010188,Bucuresti,Bucuresti,Strada,"Stahi D. Constantin, pictor nr. 2-T",1726,P15,0,DA,BUH
010191,Bucuresti,Bucuresti,Strada,"Cobalcescu Grigore, prof. nr. 1-13",1726,P15,0,DA,BUH
010192,Bucuresti,Bucuresti,Strada,"Cobalcescu Grigore, prof. nr. 15-37",1726,P15,0,DA,BUH
010193,Bucuresti,Bucuresti,Strada,"Cobalcescu Grigore, prof. nr. 39-T",1726,P15,0,DA,BUH
010194,Bucuresti,Bucuresti,Strada,"Cobalcescu Grigore, prof. nr. 2-10",1726,P15,0,DA,BUH
010195,Bucuresti,Bucuresti,Strada,"Cobalcescu Grigore, prof. nr. 12-28",1726,P15,0,DA,BUH
010196,Bucuresti,Bucuresti,Strada,"Cobalcescu Grigore, prof. nr. 30-T",1726,P15,0,DA,BUH
010197,Bucuresti,Bucuresti,Strada,"Cristescu Constantin, g-ral. nr. 1-T",1726,P15,0,DA,BUH
010198,Bucuresti,Bucuresti,Strada,"Cristescu Constantin, g-ral. nr. 2-T",1726,P15,0,DA,BUH
010201,Bucuresti,Bucuresti,Strada,Lazar Gheorghe nr. 1-T,1726,P15,0,DA,BUH
010202,Bucuresti,Bucuresti,Strada,Lazar Gheorghe nr. 2-T,1726,P15,0,DA,BUH
010203,Bucuresti,Bucuresti,Strada,Ostasilor nr. 1-T,1726,P15,0,DA,BUH
010204,Bucuresti,Bucuresti,Strada,Ostasilor nr. 2-6,1726,P15,0,DA,BUH
010205,Bucuresti,Bucuresti,Strada,Ostasilor nr. 8-T,1726,P15,0,DA,BUH
010206,Bucuresti,Bucuresti,Strada,Slavici Ion nr. 1-T,1726,P15,0,DA,BUH
010207,Bucuresti,Bucuresti,Strada,Slavici Ion nr. 2-T,1726,P15,0,DA,BUH
010208,Bucuresti,Bucuresti,Strada,Perlea Ionel nr. 1-T,1726,P15,0,DA,BUH
010209,Bucuresti,Bucuresti,Strada,Perlea Ionel nr. 2-T,1726,P15,0,DA,BUH
010211,Bucuresti,Bucuresti,Strada,Pompiliu Eliade nr. 1-T,1726,P15,0,DA,BUH
010212,Bucuresti,Bucuresti,Strada,Pompiliu Eliade nr. 2-T,1726,P15,0,DA,BUH
010213,Bucuresti,Bucuresti,Intrare,Aurora,1726,P15,0,DA,BUH
010214,Bucuresti,Bucuresti,Strada,Bibicescu  G.Ioan,1726,P15,0,DA,BUH
010215,Bucuresti,Bucuresti,Strada,Burada Theodor,1726,P07,0,DA,BUH
010216,Bucuresti,Bucuresti,Strada,Pƒrvan Vasile,1726,P07,0,DA,BUH
010217,Bucuresti,Bucuresti,Strada,Sfƒntul Constantin nr. 1-T,1726,P15,0,DA,BUH
010218,Bucuresti,Bucuresti,Strada,Sfƒntul Constantin nr. 2-8,1726,P15,0,DA,BUH
010219,Bucuresti,Bucuresti,Strada,Sfƒntul Constantin nr. 10-T,1726,P15,0,DA,BUH
010221,Bucuresti,Bucuresti,Cale,Plevnei nr. 7-31,1726,P07,0,DA,BUH
010222,Bucuresti,Bucuresti,Cale,Plevnei nr. 33-51,1726,P07,0,DA,BUH
010223,Bucuresti,Bucuresti,Cale,Plevnei nr. 53-63,1726,P07,0,DA,BUH
010224,Bucuresti,Bucuresti,Cale,Plevnei nr. 65-125,1726,P07,0,DA,BUH
010225,Bucuresti,Bucuresti,Cale,Plevnei nr. 127-135,1726,P07,0,DA,BUH
010231,Bucuresti,Bucuresti,Cale,Plevnei nr. 12-16,1726,P07,0,DA,BUH
010232,Bucuresti,Bucuresti,Cale,Plevnei nr. 18-36,1726,P07,0,DA,BUH
010233,Bucuresti,Bucuresti,Cale,Plevnei nr. 38-48,1726,P07,0,DA,BUH
010234,Bucuresti,Bucuresti,Cale,Plevnei nr. 50-60,1726,P07,0,DA,BUH
010235,Bucuresti,Bucuresti,Cale,Plevnei nr. 62-86,1726,P07,0,DA,BUH
010236,Bucuresti,Bucuresti,Cale,Plevnei nr. 88-94,1726,P07,0,DA,BUH
010237,Bucuresti,Bucuresti,Cale,Plevnei nr. 96-100,1726,P07,0,DA,BUH
010238,Bucuresti,Bucuresti,Cale,Plevnei nr. 102-118,1726,P07,0,DA,BUH
010241,Bucuresti,Bucuresti,Cale,Plevnei nr. 120-132,1726,P07,0,DA,BUH
010242,Bucuresti,Bucuresti,Cale,Plevnei nr. 134-136,1726,P07,0,DA,BUH
010243,Bucuresti,Bucuresti,Cale,Plevnei nr. 138-144,1726,P07,0,DA,BUH
010251,Bucuresti,Bucuresti,Strada,Berzei nr. 1-39,1726,P15,0,DA,BUH
010252,Bucuresti,Bucuresti,Strada,Berzei nr. 41-77,1726,P15,0,DA,BUH
010253,Bucuresti,Bucuresti,Strada,Berzei nr. 79-83,1726,P13,0,DA,BUH
010254,Bucuresti,Bucuresti,Strada,Berzei nr. 85-T,1726,P13,0,DA,BUH
010255,Bucuresti,Bucuresti,Strada,Berzei nr. 2,1726,P15,0,DA,BUH
010256,Bucuresti,Bucuresti,Strada,Berzei nr. 4-16,1726,P15,0,DA,BUH
010257,Bucuresti,Bucuresti,Strada,Berzei nr. 18-34,1726,P15,0,DA,BUH
010258,Bucuresti,Bucuresti,Intrare,Ezareni,1726,P15,0,DA,BUH
010259,Bucuresti,Bucuresti,Piata,Cioran Emil,1726,BUH1,0,DA,BUH
010261,Bucuresti,Bucuresti,Strada,Berzei nr. 36-48,1726,P15,0,DA,BUH
010262,Bucuresti,Bucuresti,Strada,Berzei nr. 50-60,1726,P15,0,DA,BUH
010263,Bucuresti,Bucuresti,Strada,Berzei nr. 62-T,1726,P15,0,DA,BUH
010271,Bucuresti,Bucuresti,Splai,Independentei nr. 96-198,1726,P22,0,DA,BUH
010281,Bucuresti,Bucuresti,Strada,Rosetti C.A. nr. 1-13,1726,P15,0,DA,BUH
010282,Bucuresti,Bucuresti,Strada,Rosetti C.A. nr. 15,1726,P15,0,DA,BUH
010283,Bucuresti,Bucuresti,Strada,Rosetti C.A. nr. 2-12,1726,P15,0,DA,BUH
010284,Bucuresti,Bucuresti,Strada,Rosetti C.A. nr. 14-18,1726,P15,0,DA,BUH
010285,Bucuresti,Bucuresti,Strada,Golescu Nicolae nr. 1-T,1726,P15,0,DA,BUH
010286,Bucuresti,Bucuresti,Strada,Golescu Nicolae nr. 2-T,1726,P15,0,DA,BUH
010287,Bucuresti,Bucuresti,Strada,Franklin Benjamin nr. 1-T,1726,P15,0,DA,BUH
010288,Bucuresti,Bucuresti,Strada,Franklin Benjamin nr. 2-T,1726,P15,0,DA,BUH
010289,Bucuresti,Bucuresti,Piata,Enescu George,1726,P15,0,DA,BUH
010291,Bucuresti,Bucuresti,Strada,Esarcu Constantin,1726,P15,0,DA,BUH
010292,Bucuresti,Bucuresti,Strada,Episcopiei nr. 1-T,1726,P15,0,DA,BUH
010293,Bucuresti,Bucuresti,Strada,Episcopiei nr. 2-T,1726,P15,0,DA,BUH
010294,Bucuresti,Bucuresti,Strada,Simu Anastasie,1726,P15,0,DA,BUH
010295,Bucuresti,Bucuresti,Strada,Clemenceau Georges nr. 1-T,1726,P15,0,DA,BUH
010296,Bucuresti,Bucuresti,Strada,Clemenceau Georges nr. 2-T,1726,P15,0,DA,BUH
010297,Bucuresti,Bucuresti,Intrare,Sibioara,1726,P15,0,DA,BUH
010298,Bucuresti,Bucuresti,Intrare,Biserica Alba,1726,P15,0,DA,BUH
010301,Bucuresti,Bucuresti,Strada,Enescu George nr. 1-11,1726,P15,0,DA,BUH
010302,Bucuresti,Bucuresti,Strada,Enescu George nr. 13-19,1726,P15,0,DA,BUH
010303,Bucuresti,Bucuresti,Strada,Enescu George nr. 21-39,1726,P15,0,DA,BUH
010304,Bucuresti,Bucuresti,Strada,Enescu George nr. 41-T,1726,P15,0,DA,BUH
010305,Bucuresti,Bucuresti,Strada,Enescu George nr. 2-8,1726,P15,0,DA,BUH
010306,Bucuresti,Bucuresti,Strada,Enescu George nr. 10-28,1726,P15,0,DA,BUH
010307,Bucuresti,Bucuresti,Strada,Enescu George nr. 30-34,1726,P15,0,DA,BUH
010308,Bucuresti,Bucuresti,Strada,Enescu George nr. 36-T,1726,P15,0,DA,BUH
010311,Bucuresti,Bucuresti,Strada,"Verona Arthur, pictor nr. 1-9",1726,P15,0,DA,BUH
010312,Bucuresti,Bucuresti,Strada,"Verona Arthur, pictor nr. 11-21",1726,P15,0,DA,BUH
010313,Bucuresti,Bucuresti,Strada,"Verona Arthur, pictor nr. 2-10",1726,P15,0,DA,BUH
010314,Bucuresti,Bucuresti,Strada,"Verona Arthur, pictor nr. 12-16",1726,P15,0,DA,BUH
010321,Bucuresti,Bucuresti,Bulevard,"Magheru Gheorghe, g-ral. nr. 1-5",1726,P15,0,DA,BUH
010322,Bucuresti,Bucuresti,Bulevard,"Magheru Gheorghe, g-ral. nr. 7",1726,P15,0,DA,BUH
010323,Bucuresti,Bucuresti,Bulevard,"Magheru Gheorghe, g-ral. nr. 9",1726,P15,0,DA,BUH
010324,Bucuresti,Bucuresti,Bulevard,"Magheru Gheorghe, g-ral. nr. 11-25",1726,P15,0,DA,BUH
010325,Bucuresti,Bucuresti,Bulevard,"Magheru Gheorghe, g-ral. nr. 27-33",1726,P15,0,DA,BUH
010326,Bucuresti,Bucuresti,Bulevard,"Magheru Gheorghe, g-ral. nr. 35-T",1726,P15,0,DA,BUH
010331,Bucuresti,Bucuresti,Bulevard,"Magheru Gheorghe, g-ral. nr. 2-4",1726,P15,0,DA,BUH
010332,Bucuresti,Bucuresti,Bulevard,"Magheru Gheorghe, g-ral. nr. 6-12",1726,P15,0,DA,BUH
010333,Bucuresti,Bucuresti,Bulevard,"Magheru Gheorghe, g-ral. nr. 14-18",1726,P15,0,DA,BUH
010334,Bucuresti,Bucuresti,Bulevard,"Magheru Gheorghe, g-ral. nr. 20-22",1726,P15,0,DA,BUH
010335,Bucuresti,Bucuresti,Bulevard,"Magheru Gheorghe, g-ral. nr. 24-26",1726,P15,0,DA,BUH
010336,Bucuresti,Bucuresti,Bulevard,"Magheru Gheorghe, g-ral. nr. 28-30",1726,P15,0,DA,BUH
010337,Bucuresti,Bucuresti,Bulevard,"Magheru Gheorghe, g-ral. nr. 32-T",1726,P15,0,DA,BUH
010341,Bucuresti,Bucuresti,Strada,"Cretulescu Niculae, medic",1726,P15,0,DA,BUH
010342,Bucuresti,Bucuresti,Strada,Piata Amzei nr. 1-9,1726,P15,0,DA,BUH
010343,Bucuresti,Bucuresti,Strada,Piata Amzei nr. 11-T,1726,P15,0,DA,BUH
010344,Bucuresti,Bucuresti,Strada,Piata Amzei nr. 2-8,1726,P15,0,DA,BUH
010345,Bucuresti,Bucuresti,Strada,Piata Amzei nr. 10-T,1726,P15,0,DA,BUH
010346,Bucuresti,Bucuresti,Intrare,Amzei,1726,P15,0,DA,BUH
010351,Bucuresti,Bucuresti,Strada,Tache D. Ionescu nr. 1-3,1726,P15,0,DA,BUH
010352,Bucuresti,Bucuresti,Strada,Tache D. Ionescu nr. 5-11,1726,P15,0,DA,BUH
010353,Bucuresti,Bucuresti,Strada,Tache D. Ionescu nr. 13-T,1726,P15,0,DA,BUH
010354,Bucuresti,Bucuresti,Strada,Tache D. Ionescu nr. 2-8,1726,P15,0,DA,BUH
010355,Bucuresti,Bucuresti,Strada,Tache D. Ionescu nr. 10-T,1726,P15,0,DA,BUH
010361,Bucuresti,Bucuresti,Strada,Mendeleev D.I. nr. 1-15,1726,P15,0,DA,BUH
010362,Bucuresti,Bucuresti,Strada,Mendeleev D.I. nr. 17-31,1726,P15,0,DA,BUH
010363,Bucuresti,Bucuresti,Strada,Mendeleev D.I. nr. 33-T,1726,P15,0,DA,BUH
010364,Bucuresti,Bucuresti,Strada,Mendeleev D.I. nr. 2-20,1726,P15,0,DA,BUH
010365,Bucuresti,Bucuresti,Strada,Mendeleev D.I. nr. 22-34,1726,P15,0,DA,BUH
010366,Bucuresti,Bucuresti,Strada,Mendeleev D.I. nr. 36-40,1726,P15,0,DA,BUH
010367,Bucuresti,Bucuresti,Strada,Mendeleev D.I. nr. 42-T,1726,P15,0,DA,BUH
